filename,dc.subject,dc.language.iso,dc.type,dc.date.issued,dc.title,dc.contributor.author,dc.contributor.publisher
DP70269.xml,Health and Environmental Sciences||Natural resource management||Social Sciences||Geography||County||Factors||Garrett||Geographic||Involved||Maryland||Natural||Resources||Utilization,English,Dissertation,1951,"The natural resources of Garrett County, Maryland, and the geographic factors involved in their utilization","Battersby, Kenneth Arthur","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70270.xml,Social Sciences||Land use planning||Social Sciences||Caribbean studies||Land||Puerto||Rico||Southeast||Trends||Use,English,Dissertation,1953,Trends in land use in southeast Puerto Rico,"Beishlag, George A.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70271.xml,Social Sciences||American history||Social Sciences||International law||1866||1891||American||Copyright||International||Struggle,English,Dissertation,1953,"The American struggle for international copyright, 1866-1891","Bezanson, Warren Benjamin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70272.xml,Pure Sciences||Organic chemistry||Action||Mechanism||Nitrates||Organic,English,Dissertation,1949,The mechanism of action of organic nitrates,"Bird, Joseph Gordon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70273.xml,Pure Sciences||High energy physics||Determination||Photoneutron||Precision||Thresholds,English,Dissertation,1953,Precision determination of photoneutron thresholds,"Birnbaum, Milton","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70274.xml,Education||Educational evaluation||Education||Higher education||A||College||Evaluation||Level||Possessions||Programs||Skills||States||Study||Survey||United,English,Dissertation,1953,A survey and evaluation of study skills programs at the college level in the United States and possessions,"Blake, Walter S.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70275.xml,Pure Sciences||Analytical chemistry||Coulometer||Mercury||Weight,English,Dissertation,1935,The mercury weight coulometer,"Bowers, Arthur Donald","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70276.xml,Biological Sciences||Food science||A||Beans||Changes||Effect||Environmental||Factors||Lima||Nutritive||Quality||Storage||Study||Value,English,Dissertation,1950,A study of the effect of storage and environmental factors upon changes in quality and nutritive value of lima beans,"Bowers, J. L.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70277.xml,Pure Sciences||Mathematics||Arc||Problem,English,Dissertation,1951,An arc problem,"Boyer, Jean Marie","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70278.xml,Biological Sciences||Botany||Biological Sciences||Genetics||Discolor||Rhoeo||Tetraploidy,English,Dissertation,1948,Tetraploidy in Rhoeo discolor,"Braungart, Dale C.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70279.xml,Pure Sciences||Inorganic chemistry||A||Alloys||Bath||Bismuth||Copper||Electrodeposition||Perchlorate,English,Dissertation,1939,The electrodeposition of copper-bismuth alloys from a perchlorate bath,"Brenner, Abner","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70280.xml,Pure Sciences||Organic chemistry||Lactones||Podophyllotoxin||Related||Some||Synthesis,English,Dissertation,1950,The synthesis of some lactones related to podophyllotoxin,"Brown, Arthur Ellis","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70281.xml,Biological Sciences||Botany||Development||Origin||Periderm||Some||Stems||Woody,English,Dissertation,1950,The origin and development of the periderm in some woody stems,"Brown, D. M.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70282.xml,Biological Sciences||Botany||Biological Sciences||Cellular biology||Behavior||Genus||Hybrids||Meiotic||Section||Solanum||Species||Tuberarium,English,Dissertation,1952,Meiotic behavior of species and hybrids in the genus <italic><p>Solanum</italic> section tuberarium,"Buck, Raymond Wilbur, Jr.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70284.xml,Education||Educational evaluation||Education||School counseling||Education||Higher education||Colleges||Evaluation||Guidance||Nine||Programs||Selected,English,Dissertation,1950,An evaluation of the guidance programs in nine selected colleges,"Bunch, Arvil Newton","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70285.xml,Social Sciences||Geography||Biological Sciences||Agriculture||Social Sciences||Caribbean studies||Geography||Industry||Pineapple||Puerto||Rico,English,Dissertation,1953,The geography of the pineapple industry of Puerto Rico,"Burchfiel, William Wesley","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70286.xml,Pure Sciences||Organic chemistry||Compounds||Khellin||Related||Synthesis,English,Dissertation,1950,The synthesis of compounds related to khellin,"Burgison, Raymond Merritt","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70287.xml,Pure Sciences||Organic chemistry||0||60||Acid||C||Constant||Deg||Heat||Ion||Ionization||Malonate||Malonic||Secondary,English,Dissertation,1937,The secondary ionization constant of malonic acid from 0 to<p>60 &deg;C and the heat of ionization of the acid malonate ion,"Burton, John Oliver","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70288.xml,Biological Sciences||Plant pathology||Biological Sciences||Microbiology||A||Agaricus||Biology||Campestris||Disease||Ditylenchus||L||Pathology||Relation||Sp,English,Dissertation,1953,Pathology and biology of Ditylenchus sp. in relation to a disease of Agaricus campestris L.,"Cairns, Eldon James","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70289.xml,Pure Sciences||Organic chemistry||Degradation||Friedelin||Oxidative,English,Dissertation,1936,The oxidative degradation of friedelin,"Campbell, William Parsons","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70290.xml,Pure Sciences||Analytical chemistry||Acid||Phellonic||Structure||Synthesis,English,Dissertation,1939,The structure and synthesis of phellonic acid,"Carhart, Homer Walter","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70291.xml,Pure Sciences||Analytical chemistry||Acid||Phellonic||Structure||Synthesis,English,Dissertation,1951,The influence of work and social environments upon the behavior of two high level groups,"Carl, Mary Kathryn","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70292.xml,Pure Sciences||Organic chemistry||5||Amino||Application||Bisulfite||Bucherer||Hydroxy||I||Ii||Opening||Part||Pyridine||Quinolines||Reaction||Rings||Sodium||Use,English,Dissertation,1942,Part I. The opening of pyridine rings by use of sodium bisulfite. Part II. The application of the Bucherer reaction to 5-amino and 5-hydroxy quinolines,"Chapman, Aurelius Franklin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70293.xml,Social Sciences||Political science||Chairman||Farley||Hanna||National||Party||Role,English,Dissertation,1953,The role of the national party chairman from Hanna to Farley,"Chatham, Marie","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70294.xml,Pure Sciences||Organic chemistry||Poliomyeliticidals||Synthetic,English,Dissertation,1953,Synthetic poliomyeliticidals,"Christensen, Douglas Neldon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70295.xml,Biological Sciences||Microbiology||Biological Sciences||Physiology||Aerobic||Bacilli||Casein||Hydrolyzate||Media||Observations||Physiology||Sporogenous||Supplemented||Thermophilic,English,Dissertation,1950,Observations on the physiology of aerobic thermophilic sporogenous bacilli in supplemented casein hydrolyzate media,"Cleverdon, Robert Cawrse","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70296.xml,Biological Sciences||Endocrinology||Adrenal||Effects||Exhaustion||Gland||Hampshire||Histology||Hormonal||Hormones||Interactions||Measured||Metabolic||New||Organ||Rate||Resistance||Sex||Stress||Thyroxine||Weights,English,Dissertation,1953,"Effects of thyroxine sex hormones, and stress on hormonal interactions as measured by gland and organ weights, metabolic rate, resistance to exhaustion, and adrenal histology of New Hampshire","Conner, Mark Hale","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70298.xml,Pure Sciences||Organic chemistry||Acid||Action||Carbinol||Isopropyl||Methyl||Sulfuric,English,Dissertation,1929,The action of sulfuric acid on methyl isopropyl carbinol,"Cooke, Giles B.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70299.xml,Pure Sciences||Physical chemistry||Bromide||Enthalpy||Heat||High||Iodide||Potassium||Specific||Temperatures,English,Dissertation,1951,The enthalpy and specific heat of potassium bromide and potassium iodide at high temperatures,"Cooper, Charles Burleigh","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70300.xml,Biological Sciences||Veterinary science||Biological Sciences||Parasitology||Biological Sciences||Animal diseases||Brucella||Brucellosis||Capsule||Diagnostic||Formation||Hemotology||Including||Swine||Tests,English,Dissertation,1943,Diagnostic tests including hemotology in swine brucellosis and capsule formation in Brucella,"Cotton, Cornelia Marie","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70301.xml,Biological Sciences||Botany||Cinchona||Early||Germination||Growth||Nutrition||Seedling||Studies,English,Dissertation,1944,"Studies on the germination, early seedling growth and nutrition<p>of <italic>Cinchona</italic>","Cowgill, William Henry","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70302.xml,Pure Sciences||Biochemistry||Biological Sciences||Botany||Equilibrium||Potato||Starch||Studies||Sugar||Tubers,English,Dissertation,1953,Studies on the starch-sugar equilibrium in potato tubers,"Craft, Charles Corbin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70303.xml,Biological Sciences||Agronomy||Blakemore||Especially||Fruitfulness||Growth||Plant||Relation||Strawberry||Thinning,English,Dissertation,1943,Growth and fruitfulness of the Blakemore strawberry especially in relation to plant thinning,"Crane, Julian Coburn","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70304.xml,Pure Sciences||Analytical chemistry||Pure Sciences||Nuclear physics and radiation||Counting||Equipment||Phase||Radiation||Radiosulfur||Use||Vapor,English,Dissertation,1952,Radiation counting equipment and its use in vapor phase counting of radiosulfur,"Creamer, Robert Marion","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
